rk,player,age,team,pos,g,gs,mp,fg,fga,fg_percent,3p,3pa,3p_percent,2p,2pa,2p_percent,efg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,awards,year,player_id
29.0,Anthony Davis,27.0,LAL,PF,36.0,36.0,1162.0,9.3,19.0,0.491,0.8,3.1,0.26,8.5,15.9,0.536,0.512,4.9,6.6,0.738,1.9,6.9,8.9,3.4,1.4,1.8,2.3,1.9,24.4,AS,2021,davisan02
30.0,James Harden,31.0,2TM,PG,44.0,43.0,1609.0,7.7,16.4,0.466,2.7,7.5,0.362,4.9,8.9,0.553,0.548,6.2,7.2,0.861,0.8,7.0,7.8,10.6,1.2,0.7,4.0,2.2,24.2,"MVP-13,AS",2021,hardeja01
30.0,James Harden,31.0,HOU,PG,8.0,8.0,290.0,7.4,16.8,0.444,3.1,8.9,0.347,4.3,7.8,0.556,0.537,6.6,7.4,0.883,0.6,4.5,5.1,10.3,0.9,0.7,4.2,1.7,24.6,,2021,hardeja01
30.0,James Harden,31.0,BRK,PG,36.0,35.0,1319.0,7.7,16.3,0.471,2.6,7.2,0.366,5.1,9.2,0.552,0.551,6.1,7.2,0.856,0.8,7.6,8.4,10.7,1.3,0.7,3.9,2.3,24.2,,2021,hardeja01
31.0,Grant Riller,23.0,CHO,PG,7.0,0.0,27.0,10.7,16.0,0.667,2.7,5.3,0.5,8.0,10.7,0.75,0.75,0.0,0.0,0.0,0.0,1.3,1.3,4.0,1.3,0.0,1.3,0.0,24.0,,2021,rillegr01
32.0,D'Angelo Russell,24.0,MIN,PG,42.0,26.0,1196.0,8.5,19.6,0.431,3.6,9.3,0.387,4.8,10.3,0.471,0.523,3.4,4.5,0.765,0.5,2.9,3.3,7.3,1.4,0.5,3.4,2.0,24.0,,2021,russeda01
33.0,Jerami Grant,26.0,DET,SF,54.0,54.0,1829.0,7.9,18.3,0.429,2.3,6.5,0.35,5.6,11.9,0.473,0.491,5.7,6.8,0.845,0.7,4.2,4.9,3.0,0.7,1.1,2.1,2.5,23.7,,2021,grantje01
34.0,Kristaps PorziÅÄ£is,25.0,DAL,C,43.0,43.0,1327.0,8.8,18.5,0.476,2.6,7.0,0.376,6.2,11.5,0.536,0.547,3.2,3.7,0.855,2.2,8.1,10.3,1.8,0.5,1.6,1.4,3.1,23.5,,2021,porzikr01
35.0,Christian Wood,25.0,HOU,C,41.0,41.0,1326.0,8.9,17.4,0.514,2.1,5.6,0.374,6.8,11.8,0.581,0.574,3.4,5.4,0.631,2.1,8.7,10.7,1.9,0.9,1.3,2.2,2.4,23.3,,2021,woodch01
36.0,Julius Randle,26.0,NYK,PF,71.0,71.0,2667.0,8.1,17.8,0.456,2.2,5.3,0.411,6.0,12.6,0.474,0.516,4.7,5.8,0.811,1.1,8.6,9.8,5.8,0.9,0.2,3.3,3.0,23.1,"MVP-8,MIP-1,AS,NBA2",2021,randlju01
37.0,Caris LeVert,26.0,2TM,SG,47.0,39.0,1486.0,8.7,19.7,0.441,2.0,6.3,0.326,6.7,13.5,0.495,0.493,3.5,4.4,0.811,0.8,4.4,5.2,5.9,1.6,0.7,2.5,2.5,23.0,,2021,leverca01
37.0,Caris LeVert,26.0,BRK,SG,12.0,4.0,334.0,9.4,21.6,0.435,2.4,6.8,0.349,7.0,14.8,0.474,0.49,2.8,3.7,0.765,1.1,4.5,5.6,7.8,1.4,0.6,2.8,2.2,23.9,,2021,leverca01
37.0,Caris LeVert,26.0,IND,SG,35.0,35.0,1152.0,8.5,19.2,0.443,1.9,6.1,0.318,6.6,13.1,0.501,0.493,3.7,4.6,0.822,0.7,4.3,5.1,5.4,1.7,0.7,2.4,2.7,22.7,,2021,leverca01
38.0,Jimmy Butler,31.0,MIA,SF,52.0,52.0,1745.0,7.6,15.2,0.497,0.5,2.1,0.245,7.0,13.1,0.538,0.514,7.4,8.6,0.863,1.9,5.5,7.4,7.6,2.2,0.4,2.2,1.5,23.0,"DPOY-10,NBA3",2021,butleji01
39.0,DeMar DeRozan,31.0,SAS,PF,61.0,61.0,2056.0,8.0,16.1,0.495,0.3,1.3,0.257,7.6,14.8,0.515,0.505,6.8,7.7,0.88,0.7,3.8,4.5,7.4,1.0,0.3,2.1,2.2,23.0,,2021,derozde01
40.0,John Wall,30.0,HOU,PG,40.0,40.0,1288.0,8.2,20.3,0.404,2.2,7.0,0.317,6.0,13.3,0.449,0.458,4.4,5.9,0.749,0.5,3.1,3.6,7.7,1.2,0.9,3.9,1.3,23.0,,2021,walljo01
41.0,Jordan Nwora,22.0,MIL,SF,30.0,2.0,274.0,8.1,17.7,0.459,3.7,8.1,0.452,4.5,9.6,0.466,0.563,2.5,3.3,0.76,1.2,6.7,7.9,0.9,2.1,0.9,3.2,2.9,22.5,,2021,nworajo01
42.0,Gary Payton II,28.0,GSW,PG,10.0,0.0,40.0,9.0,11.7,0.769,1.8,3.6,0.5,7.2,8.1,0.889,0.846,2.7,3.6,0.75,1.8,8.1,9.9,0.9,5.4,0.9,0.9,7.2,22.5,,2021,paytoga02
43.0,Jordan Poole,21.0,GSW,SG,51.0,7.0,988.0,7.5,17.3,0.432,3.5,10.1,0.351,3.9,7.2,0.545,0.535,3.8,4.3,0.882,0.5,2.8,3.4,3.6,0.9,0.3,1.9,3.1,22.3,,2021,poolejo01
44.0,Malcolm Brogdon,28.0,IND,PG,56.0,56.0,1930.0,8.3,18.3,0.453,2.7,7.0,0.388,5.6,11.3,0.493,0.527,2.9,3.3,0.864,1.1,4.4,5.5,6.1,0.9,0.3,2.1,2.1,22.1,,2021,brogdma01
45.0,Jaren Jackson Jr.,21.0,MEM,C,11.0,4.0,258.0,7.4,17.4,0.424,2.4,8.4,0.283,5.0,9.1,0.554,0.492,4.9,5.9,0.833,2.4,6.3,8.7,1.7,1.7,2.5,2.1,5.9,22.0,,2021,jacksja02
46.0,Khris Middleton,29.0,MIL,SF,68.0,68.0,2269.0,8.1,17.0,0.476,2.4,5.8,0.414,5.7,11.2,0.508,0.546,3.4,3.7,0.898,0.9,5.6,6.4,5.9,1.2,0.1,2.8,2.5,22.0,,2021,middlkh01
47.0,Russell Westbrook,32.0,WAS,PG,65.0,65.0,2369.0,8.3,18.8,0.439,1.3,4.1,0.315,7.0,14.7,0.475,0.474,4.1,6.3,0.656,1.7,9.7,11.4,11.6,1.4,0.3,4.7,2.9,22.0,MVP-11,2021,westbru01
48.0,Eric Gordon,32.0,HOU,SG,27.0,13.0,789.0,7.3,16.7,0.433,3.1,9.6,0.329,4.1,7.2,0.573,0.527,4.3,5.2,0.825,0.4,2.3,2.6,3.2,0.6,0.6,2.3,2.0,21.9,,2021,gordoer01
49.0,Michael Porter Jr.,22.0,DEN,SF,61.0,54.0,1912.0,8.3,15.4,0.542,3.2,7.2,0.445,5.1,8.2,0.628,0.646,2.0,2.5,0.791,1.7,6.7,8.4,1.3,0.8,1.0,1.4,2.4,21.9,,2021,portemi01
50.0,Kemba Walker,30.0,BOS,PG,43.0,43.0,1369.0,7.5,17.8,0.42,3.3,9.3,0.36,4.1,8.5,0.486,0.514,3.5,3.9,0.899,0.4,4.0,4.5,5.6,1.3,0.3,2.3,1.6,21.8,,2021,walkeke02
51.0,Victor Oladipo,28.0,3TM,SG,33.0,33.0,1080.0,7.8,19.2,0.408,2.6,8.0,0.326,5.2,11.2,0.466,0.476,3.5,4.6,0.754,0.4,4.9,5.3,5.0,1.5,0.5,2.8,2.7,21.7,,2021,oladivi01
51.0,Victor Oladipo,28.0,IND,SG,9.0,9.0,300.0,7.7,18.2,0.421,3.0,8.3,0.362,4.7,10.0,0.47,0.503,3.2,4.4,0.73,0.1,6.0,6.1,4.6,1.8,0.2,2.2,2.8,21.6,,2021,oladivi01
51.0,Victor Oladipo,28.0,HOU,SG,20.0,20.0,669.0,8.3,20.5,0.407,2.6,8.2,0.32,5.7,12.3,0.465,0.471,3.5,4.5,0.783,0.4,4.7,5.1,5.3,1.3,0.5,2.7,2.4,22.8,,2021,oladivi01
51.0,Victor Oladipo,28.0,MIA,SG,4.0,4.0,111.0,5.2,13.9,0.372,1.3,5.5,0.235,3.9,8.4,0.462,0.419,3.9,5.8,0.667,1.0,3.6,4.5,4.5,2.3,0.6,4.5,4.2,15.6,,2021,oladivi01
52.0,Anthony Edwards,19.0,MIN,SG,72.0,55.0,2314.0,7.9,18.8,0.417,2.7,8.1,0.329,5.2,10.8,0.483,0.488,3.3,4.2,0.776,0.9,4.3,5.2,3.3,1.3,0.6,2.5,2.0,21.7,ROY-2,2021,edwaran01
53.0,Jonas ValanÄiÅ«nas,28.0,MEM,C,62.0,61.0,1755.0,9.0,15.2,0.592,0.4,1.2,0.368,8.6,14.1,0.611,0.606,3.2,4.2,0.773,5.2,10.7,15.9,2.3,0.7,1.2,2.1,3.7,21.7,,2021,valanjo01
54.0,John Collins,23.0,ATL,PF,63.0,63.0,1848.0,8.4,15.0,0.556,1.6,4.1,0.399,6.7,11.0,0.615,0.61,3.3,4.0,0.833,2.3,6.8,9.1,1.5,0.7,1.2,1.6,3.8,21.6,,2021,collijo01
55.0,Tobias Harris,28.0,PHI,PF,62.0,62.0,2014.0,8.5,16.5,0.512,1.5,3.7,0.394,7.0,12.8,0.546,0.556,3.3,3.6,0.892,1.1,6.4,7.5,3.9,1.0,0.9,1.9,2.1,21.6,,2021,harrito02
56.0,Malik Beasley,24.0,MIN,SG,37.0,36.0,1214.0,7.8,17.8,0.44,3.8,9.5,0.399,4.0,8.3,0.487,0.547,2.0,2.4,0.85,0.8,4.0,4.8,2.6,0.9,0.2,1.8,1.8,21.5,,2021,beaslma01
57.0,Jamal Murray,23.0,DEN,PG,48.0,48.0,1704.0,8.0,16.7,0.477,2.7,6.7,0.408,5.3,10.1,0.523,0.559,2.8,3.2,0.869,0.8,3.3,4.1,4.9,1.4,0.3,2.3,2.0,21.5,,2021,murraja01
58.0,Pascal Siakam,26.0,TOR,PF,56.0,56.0,2006.0,7.8,17.2,0.455,1.3,4.4,0.297,6.5,12.8,0.509,0.493,4.5,5.4,0.827,1.7,5.6,7.3,4.5,1.1,0.7,2.3,3.1,21.5,,2021,siakapa01
59.0,Terry Rozier,26.0,CHO,SG,69.0,69.0,2383.0,7.7,17.1,0.45,3.4,8.6,0.389,4.4,8.5,0.512,0.548,2.5,3.1,0.817,0.7,3.9,4.6,4.4,1.3,0.4,1.9,1.8,21.3,,2021,roziete01
60.0,Montrezl Harrell,27.0,LAL,C,69.0,1.0,1580.0,8.5,13.7,0.622,0.0,0.2,0.0,8.5,13.5,0.632,0.622,4.1,5.8,0.707,3.6,6.2,9.8,1.7,1.0,1.1,1.7,2.9,21.2,6MOY-6,2021,harremo01
61.0,Immanuel Quickley,21.0,NYK,PG,64.0,3.0,1243.0,6.6,16.8,0.395,3.4,8.8,0.389,3.2,8.0,0.401,0.497,4.5,5.0,0.891,0.7,3.2,4.0,3.7,0.9,0.3,1.7,3.3,21.2,,2021,quickim01
62.0,Tim Hardaway Jr.,28.0,DAL,SG,70.0,31.0,1985.0,7.4,16.5,0.447,3.8,9.6,0.391,3.6,6.9,0.524,0.56,2.6,3.2,0.816,0.4,3.8,4.2,2.3,0.6,0.2,1.2,2.0,21.1,6MOY-5,2021,hardati02
63.0,Ja Morant,21.0,MEM,PG,63.0,63.0,2053.0,7.5,16.8,0.449,1.3,4.2,0.303,6.3,12.6,0.499,0.487,4.8,6.5,0.728,1.0,3.4,4.4,8.2,1.0,0.2,3.6,1.5,21.1,,2021,moranja01
64.0,Naz Reid,21.0,MIN,C,70.0,15.0,1347.0,8.1,15.5,0.523,1.6,4.7,0.351,6.5,10.9,0.597,0.576,3.1,4.4,0.693,2.2,6.4,8.6,1.9,0.9,2.0,1.8,4.8,21.0,,2021,reidna01
65.0,Norman Powell,27.0,2TM,SF,69.0,58.0,2205.0,7.2,15.0,0.477,2.8,6.8,0.411,4.4,8.2,0.532,0.57,3.9,4.4,0.871,0.7,2.8,3.5,2.1,1.3,0.3,1.9,2.6,20.9,,2021,powelno01
65.0,Norman Powell,27.0,TOR,SG,42.0,31.0,1277.0,7.9,16.0,0.498,3.3,7.6,0.439,4.6,8.4,0.552,0.602,4.0,4.6,0.865,0.5,3.0,3.6,2.2,1.3,0.2,2.2,2.8,23.2,,2021,powelno01
65.0,Norman Powell,27.0,POR,SF,27.0,27.0,928.0,6.1,13.7,0.443,2.1,5.7,0.361,4.0,8.0,0.502,0.518,3.7,4.2,0.88,0.9,2.6,3.5,2.0,1.4,0.4,1.6,2.4,17.8,,2021,powelno01
66.0,Gordon Hayward,30.0,CHO,SF,44.0,44.0,1496.0,7.5,15.8,0.473,2.0,4.9,0.415,5.4,10.9,0.499,0.537,3.8,4.5,0.843,0.9,5.3,6.2,4.4,1.3,0.3,2.2,1.8,20.8,,2021,haywago01
67.0,Derrick Rose,32.0,2TM,PG,50.0,3.0,1279.0,8.1,17.2,0.47,1.4,3.6,0.388,6.7,13.6,0.492,0.511,3.1,3.6,0.866,0.6,3.1,3.7,5.9,1.4,0.5,2.2,1.6,20.7,"MVP-9,6MOY-3",2021,rosede01
67.0,Derrick Rose,32.0,DET,PG,15.0,0.0,342.0,8.3,19.4,0.429,1.4,4.1,0.333,6.9,15.3,0.455,0.465,4.4,5.3,0.84,0.6,2.4,3.1,6.6,1.9,0.4,3.1,1.8,22.4,,2021,rosede01
67.0,Derrick Rose,32.0,NYK,PG,35.0,3.0,937.0,8.0,16.4,0.487,1.4,3.5,0.411,6.6,12.9,0.507,0.53,2.6,3.0,0.883,0.5,3.3,3.9,5.6,1.2,0.6,1.9,1.5,20.0,,2021,rosede01
68.0,Dillon Brooks,25.0,MEM,SF,67.0,67.0,1997.0,7.8,18.6,0.419,2.3,6.7,0.344,5.5,11.9,0.461,0.481,2.9,3.5,0.815,1.0,2.6,3.5,2.8,1.4,0.5,2.1,4.3,20.7,,2021,brookdi01
69.0,Boban MarjanoviÄ,32.0,DAL,C,33.0,3.0,271.0,8.2,16.2,0.508,0.1,1.1,0.125,8.1,15.1,0.535,0.512,4.1,5.0,0.816,6.2,10.8,17.0,1.3,0.3,0.8,1.6,3.9,20.7,,2021,marjabo01
70.0,Evan Fournier,28.0,2TM,SF,42.0,36.0,1259.0,7.1,15.5,0.457,3.3,8.1,0.413,3.7,7.4,0.504,0.565,3.1,3.9,0.788,0.3,3.4,3.7,4.1,1.3,0.5,2.1,2.7,20.6,,2021,fournev01
70.0,Evan Fournier,28.0,ORL,SF,26.0,26.0,787.0,7.8,16.9,0.461,3.3,8.6,0.388,4.4,8.3,0.536,0.56,4.5,5.6,0.797,0.2,3.2,3.4,4.3,1.2,0.4,2.5,2.5,23.4,,2021,fournev01
70.0,Evan Fournier,28.0,BOS,SF,16.0,10.0,472.0,5.9,13.1,0.448,3.4,7.2,0.463,2.5,5.9,0.429,0.576,0.8,1.1,0.714,0.4,3.7,4.0,3.7,1.5,0.8,1.4,3.1,15.9,,2021,fournev01
71.0,Chris Boucher,28.0,TOR,C,60.0,14.0,1453.0,7.1,13.9,0.514,2.2,5.8,0.383,4.9,8.1,0.609,0.595,3.8,4.8,0.788,2.9,7.1,10.0,1.6,0.9,2.8,1.1,4.1,20.3,6MOY-8,2021,bouchch01
72.0,Domantas Sabonis,24.0,IND,PF,62.0,62.0,2231.0,7.8,14.6,0.535,0.8,2.6,0.321,7.0,12.0,0.582,0.564,3.9,5.3,0.732,2.4,9.6,12.0,6.7,1.2,0.5,3.4,3.3,20.3,AS,2021,sabondo01
73.0,Bam Adebayo,23.0,MIA,C,64.0,64.0,2143.0,7.7,13.4,0.57,0.0,0.1,0.25,7.6,13.3,0.573,0.571,4.8,5.9,0.799,2.4,7.2,9.6,5.8,1.3,1.1,2.8,2.4,20.1,DPOY-4,2021,adebaba01
74.0,Jalen Harris,22.0,TOR,SG,13.0,2.0,172.0,7.5,15.1,0.5,3.6,7.5,0.472,4.0,7.5,0.528,0.618,1.5,1.9,0.778,0.6,3.1,3.8,3.6,1.7,0.0,2.9,3.1,20.1,,2021,harrija01
75.0,Shake Milton,24.0,PHI,SG,63.0,4.0,1461.0,7.4,16.4,0.45,1.7,5.0,0.35,5.6,11.4,0.494,0.503,3.6,4.3,0.83,0.8,2.8,3.6,4.8,1.0,0.4,2.5,3.2,20.1,6MOY-12,2021,miltosh01
76.0,Malik Monk,22.0,CHO,SG,42.0,0.0,878.0,7.1,16.4,0.434,3.5,8.7,0.401,3.6,7.7,0.471,0.54,2.4,3.0,0.819,0.6,3.6,4.1,3.6,0.8,0.2,2.3,1.9,20.1,,2021,monkma01
77.0,Andrew Wiggins,25.0,GSW,PF,71.0,71.0,2364.0,7.7,16.1,0.477,2.1,5.6,0.38,5.6,10.5,0.529,0.543,2.6,3.6,0.714,1.2,4.0,5.3,2.5,1.0,1.1,1.9,2.4,20.1,,2021,wiggian01
78.0,Doug McDermott,29.0,IND,PF,66.0,29.0,1619.0,7.9,14.8,0.532,2.5,6.4,0.388,5.4,8.4,0.641,0.616,1.8,2.2,0.816,1.3,3.6,4.9,1.9,0.4,0.1,1.2,2.6,20.0,,2021,mcderdo01
79.0,Andre Drummond,27.0,2TM,C,46.0,46.0,1242.0,8.2,16.6,0.493,0.0,0.2,0.0,8.2,16.3,0.5,0.493,3.6,5.9,0.6,4.8,11.2,16.0,2.7,1.8,1.4,3.6,4.3,19.9,,2021,drumman01
79.0,Andre Drummond,27.0,CLE,C,25.0,25.0,722.0,9.0,18.9,0.474,0.0,0.4,0.0,9.0,18.5,0.484,0.474,3.8,6.4,0.597,5.0,11.8,16.8,3.2,2.0,1.4,4.0,3.4,21.8,,2021,drumman01
79.0,Andre Drummond,27.0,LAL,C,21.0,21.0,520.0,7.1,13.3,0.531,0.0,0.0,0.0,7.1,13.3,0.531,0.531,3.2,5.3,0.605,4.5,10.3,14.8,2.1,1.6,1.4,3.0,5.5,17.3,,2021,drumman01
80.0,Bogdan BogdanoviÄ,28.0,ATL,SG,44.0,27.0,1305.0,7.4,15.6,0.473,4.0,9.2,0.438,3.3,6.4,0.522,0.602,1.1,1.2,0.909,0.6,3.9,4.4,4.1,1.4,0.4,1.5,2.7,19.9,,2021,bogdabo01
81.0,Bojan BogdanoviÄ,31.0,UTA,SF,72.0,72.0,2216.0,6.6,15.0,0.439,2.9,7.5,0.39,3.7,7.5,0.487,0.536,3.8,4.3,0.879,0.6,3.9,4.6,2.2,0.7,0.1,2.1,1.9,19.9,,2021,bogdabo02
82.0,Mike Conley,33.0,UTA,PG,51.0,51.0,1498.0,6.8,15.4,0.444,3.3,8.1,0.412,3.5,7.3,0.479,0.552,2.9,3.4,0.852,0.9,3.4,4.3,7.3,1.7,0.2,2.4,2.4,19.9,AS,2021,conlemi01
83.0,Danilo Gallinari,32.0,ATL,PF,51.0,4.0,1222.0,6.1,14.0,0.434,3.0,7.5,0.406,3.0,6.5,0.466,0.542,4.7,5.1,0.925,0.5,5.7,6.2,2.2,0.9,0.3,1.3,3.1,19.9,,2021,gallida01
84.0,Bobby Portis,25.0,MIL,C,66.0,7.0,1372.0,8.2,15.7,0.523,1.9,4.1,0.471,6.3,11.6,0.542,0.585,1.4,1.9,0.74,3.3,9.0,12.2,1.9,1.4,0.7,1.5,3.0,19.8,6MOY-9,2021,portibo01
85.0,Carmelo Anthony,36.0,POR,PF,69.0,3.0,1690.0,7.0,16.6,0.421,2.8,6.9,0.409,4.1,9.6,0.429,0.506,2.9,3.3,0.89,0.7,3.9,4.6,2.2,1.0,0.8,1.3,3.1,19.7,6MOY-7,2021,anthoca01
86.0,Marvin Bagley III,21.0,SAC,PF,43.0,42.0,1112.0,8.0,15.9,0.504,1.2,3.5,0.343,6.8,12.4,0.55,0.542,2.5,4.3,0.575,3.4,6.9,10.3,1.4,0.7,0.7,1.9,3.2,19.7,,2021,baglema01
87.0,LaMelo Ball,19.0,CHO,PG,51.0,31.0,1469.0,7.2,16.5,0.436,2.3,6.4,0.352,4.9,10.1,0.489,0.504,3.1,4.0,0.758,1.5,5.9,7.4,7.7,2.0,0.4,3.6,3.3,19.7,ROY-1,2021,ballla01
88.0,Jrue Holiday,30.0,MIL,PG,59.0,56.0,1907.0,7.8,15.5,0.503,2.1,5.3,0.392,5.7,10.2,0.561,0.57,2.0,2.6,0.787,1.4,3.7,5.1,6.7,1.8,0.7,2.4,1.9,19.7,DPOY-8,2021,holidjr01
89.0,Eric Paschall,24.0,GSW,PF,40.0,2.0,695.0,7.7,15.4,0.497,0.9,2.8,0.333,6.7,12.6,0.533,0.527,3.5,4.9,0.713,1.5,5.2,6.6,2.6,0.6,0.4,2.2,3.5,19.7,,2021,pascher01
90.0,Dewayne Dedmon,31.0,MIA,C,16.0,0.0,210.0,7.9,11.1,0.708,0.2,0.9,0.2,7.7,10.3,0.75,0.715,3.4,4.6,0.741,4.8,9.9,14.7,2.1,1.5,1.0,2.2,6.2,19.4,,2021,dedmode01
91.0,Khyri Thomas,24.0,HOU,SG,5.0,2.0,153.0,7.5,15.5,0.485,2.1,6.4,0.333,5.4,9.2,0.59,0.553,2.1,2.1,1.0,1.6,2.6,4.2,5.9,2.1,1.4,1.4,1.9,19.3,,2021,thomakh01
92.0,Fred VanVleet,26.0,TOR,SG,52.0,52.0,1899.0,6.4,16.5,0.389,3.3,9.0,0.366,3.1,7.5,0.416,0.489,3.2,3.6,0.885,0.6,3.6,4.2,6.2,1.6,0.7,1.8,2.3,19.3,,2021,vanvlfr01
93.0,Hassan Whiteside,31.0,SAC,C,36.0,4.0,546.0,8.3,14.8,0.563,0.0,0.1,0.0,8.3,14.7,0.565,0.563,2.7,5.2,0.519,4.0,10.2,14.2,1.3,0.6,3.0,2.6,4.8,19.3,,2021,whiteha01
94.0,James Wiseman,19.0,GSW,C,39.0,27.0,836.0,8.2,15.8,0.519,0.5,1.6,0.316,7.7,14.2,0.542,0.535,2.3,3.7,0.628,2.4,7.4,9.7,1.1,0.5,1.6,2.6,5.2,19.3,,2021,wisemja01
95.0,Terrence Ross,29.0,ORL,SG,46.0,2.0,1347.0,6.8,16.5,0.412,2.4,7.1,0.337,4.4,9.4,0.469,0.485,3.2,3.7,0.87,0.4,3.8,4.2,2.9,1.3,0.6,2.0,2.4,19.2,,2021,rosste01
96.0,Josh Jackson,23.0,DET,SG,62.0,25.0,1560.0,6.8,16.3,0.419,1.8,5.9,0.3,5.1,10.4,0.487,0.473,3.7,5.0,0.729,1.3,4.5,5.9,3.3,1.2,1.1,3.3,4.1,19.1,,2021,jacksjo02
97.0,T.J. Warren,27.0,IND,SF,4.0,4.0,117.0,8.3,15.7,0.529,0.0,2.2,0.0,8.3,13.5,0.614,0.529,2.5,3.1,0.8,0.6,3.7,4.3,1.5,0.6,0.0,1.2,4.9,19.1,,2021,warretj01
98.0,Thomas Bryant,23.0,WAS,C,10.0,10.0,271.0,7.8,12.1,0.648,1.2,2.8,0.429,6.6,9.3,0.714,0.698,2.1,3.2,0.667,2.4,5.7,8.1,2.0,0.5,1.1,1.5,4.1,19.0,,2021,bryanth01
99.0,Rudy Gay,34.0,SAS,PF,63.0,1.0,1358.0,7.0,16.6,0.42,2.8,7.4,0.381,4.2,9.3,0.451,0.505,2.2,2.7,0.804,1.1,6.9,8.0,2.3,1.2,1.1,1.7,3.0,19.0,,2021,gayru01
100.0,Frank Jackson,22.0,DET,PG,40.0,6.0,738.0,6.5,14.3,0.457,3.0,7.3,0.407,3.6,7.0,0.51,0.561,3.0,3.7,0.813,0.7,3.5,4.2,1.8,0.7,0.0,1.7,2.6,19.0,,2021,jacksfr01
101.0,Lauri Markkanen,23.0,CHI,PF,51.0,26.0,1317.0,6.8,14.2,0.48,3.3,8.1,0.402,3.6,6.2,0.582,0.594,2.1,2.5,0.826,1.0,6.4,7.3,1.2,0.7,0.4,1.4,2.1,19.0,,2021,markkla01
102.0,Lou Williams,34.0,2TM,PG,66.0,4.0,1423.0,6.7,16.3,0.41,1.7,4.4,0.399,5.0,12.0,0.414,0.464,3.8,4.4,0.867,0.5,3.0,3.5,5.7,1.2,0.2,2.7,1.6,18.9,,2021,willilo02
102.0,Lou Williams,34.0,LAC,PG,42.0,3.0,918.0,7.1,16.9,0.421,1.8,4.7,0.378,5.3,12.2,0.437,0.473,4.0,4.7,0.866,0.6,2.9,3.5,5.6,1.5,0.2,2.6,1.6,20.0,,2021,willilo02
102.0,Lou Williams,34.0,ATL,PG,24.0,1.0,505.0,6.0,15.4,0.389,1.7,3.8,0.444,4.3,11.5,0.37,0.444,3.4,3.8,0.87,0.4,3.1,3.6,5.8,0.6,0.1,3.0,1.4,17.0,,2021,willilo02
103.0,Darius Garland,21.0,CLE,PG,54.0,50.0,1790.0,7.3,16.1,0.451,2.1,5.3,0.395,5.2,10.8,0.479,0.517,2.3,2.7,0.848,0.5,2.1,2.6,6.6,1.3,0.1,3.3,2.2,18.9,,2021,garlada01
104.0,Mike Muscala,29.0,OKC,C,35.0,0.0,645.0,6.6,14.9,0.446,3.8,10.3,0.37,2.8,4.6,0.614,0.573,1.8,2.0,0.917,1.1,6.3,7.4,1.6,0.4,0.6,1.2,3.0,18.9,,2021,muscami01
105.0,LaMarcus Aldridge,35.0,2TM,C,26.0,23.0,674.0,7.5,15.8,0.473,1.7,4.3,0.388,5.8,11.5,0.505,0.525,2.2,2.5,0.872,1.0,5.3,6.3,2.6,0.6,1.5,1.4,2.5,18.8,,2021,aldrila01
105.0,LaMarcus Aldridge,35.0,SAS,C,21.0,18.0,544.0,7.6,16.4,0.464,1.8,5.0,0.36,5.8,11.4,0.509,0.518,2.1,2.4,0.838,1.1,5.1,6.2,2.4,0.5,1.2,1.3,2.4,19.1,,2021,aldrila01
105.0,LaMarcus Aldridge,35.0,BRK,C,5.0,5.0,130.0,6.9,13.3,0.521,1.1,1.4,0.8,5.8,11.9,0.488,0.563,2.8,2.8,1.0,0.6,6.1,6.6,3.6,0.8,3.0,1.9,3.0,17.7,,2021,aldrila01
106.0,Tyrese Maxey,20.0,PHI,SG,61.0,8.0,935.0,7.6,16.5,0.462,1.2,4.0,0.301,6.4,12.6,0.512,0.498,2.3,2.7,0.871,0.4,3.6,4.0,4.6,1.0,0.5,1.6,3.0,18.8,,2021,maxeyty01
107.0,Chris Paul,35.0,PHO,PG,70.0,70.0,2199.0,7.2,14.4,0.499,1.7,4.2,0.395,5.5,10.2,0.543,0.557,2.8,3.0,0.934,0.4,4.7,5.1,10.2,1.6,0.3,2.6,2.7,18.8,"MVP-5,AS,NBA2",2021,paulch01
108.0,Derrick White,26.0,SAS,SG,36.0,32.0,1064.0,6.3,15.3,0.411,2.8,8.2,0.346,3.5,7.1,0.486,0.503,3.3,3.9,0.851,0.4,3.2,3.6,4.3,0.9,1.2,1.5,3.1,18.7,,2021,whitede01
109.0,Bryn Forbes,27.0,MIL,SG,70.0,10.0,1354.0,6.6,14.1,0.473,4.1,9.1,0.452,2.6,5.0,0.511,0.618,1.2,1.6,0.77,0.3,2.7,3.0,1.2,0.6,0.0,1.2,2.0,18.6,,2021,forbebr01
110.0,Louis King,21.0,SAC,SF,6.0,1.0,85.0,7.2,14.4,0.5,1.7,4.7,0.364,5.5,9.7,0.565,0.559,2.5,2.5,1.0,2.1,5.5,7.6,3.8,3.0,1.3,1.7,3.8,18.6,,2021,kinglo02
111.0,Kevin Porter Jr.,20.0,HOU,SG,26.0,23.0,835.0,6.7,15.8,0.425,2.2,6.9,0.311,4.6,8.9,0.515,0.493,3.0,4.1,0.734,0.9,3.4,4.3,7.1,0.8,0.3,3.9,2.6,18.6,,2021,porteke02
